TIMESLOT,dayofWeek,temp,feelslike,dew,humidity,windspeed,isHoliday,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
1/1/2018 23:00:00,Monday,10.9,10.9,10.3,96.37,1.2,0,2167.07,899.88,473.89,636,106.91,29.8,20.59
1/2/2018 0:00:00,Tuesday,10,9.6,10,100,5.4,0,1794.89,726.93,388.82,533.81,98.48,29.8,17.05
1/2/2018 1:00:00,Tuesday,10,9.1,9,93.5,7.6,0,1593.43,639.57,330.34,488.56,90.03,29.8,15.13
1/2/2018 2:00:00,Tuesday,8.9,8.2,8.5,97.37,6.3,0,1486.71,600.46,299.8,458.35,84.18,29.8,14.12
1/2/2018 3:00:00,Tuesday,9,7.9,9,100,7.6,0,1443.99,582.41,280.95,451.72,85.39,29.8,13.72
1/2/2018 4:00:00,Tuesday,9,7.9,9,100,7.6,0,1448.48,598.07,266.17,455.48,85.21,29.8,13.75
1/2/2018 5:00:00,Tuesday,9,9,8.4,96.55,4.4,0,1580.67,664.96,292.6,493.2,85.1,29.8,15.01
1/2/2018 6:00:00,Tuesday,9,8.5,9,100,5.4,0,2047.83,879,392.22,631,96.36,29.8,19.45
1/2/2018 7:00:00,Tuesday,8,6.8,8,100,7.6,0,2697.37,1150.24,550.46,829.47,114.45,29.8,22.95
1/2/2018 8:00:00,Tuesday,9.3,9.3,8.8,97.23,4.4,0,3386.06,1413.79,733.84,1042.35,134.12,29.8,32.16
1/2/2018 9:00:00,Tuesday,9,8.5,8,93.45,5.4,0,3675.99,1555.93,755.06,1129.62,170.66,29.8,34.92
1/2/2018 10:00:00,Tuesday,10,10,9,93.5,3.6,0,3959,1619.55,801.59,1286.6,183.84,29.8,37.62
1/2/2018 11:00:00,Tuesday,13.2,13.2,9.1,76.22,1.5,0,3901.01,1580.02,772.39,1292.92,188.83,29.8,37.05
1/2/2018 12:00:00,Tuesday,14,14,9,71.85,9.4,0,3538.05,1385.85,692.54,1213.35,182.9,29.8,33.61
1/2/2018 13:00:00,Tuesday,15,15,9,67.35,5.4,0,3386.35,1333.06,694.75,1113.45,183.13,29.8,32.16
1/2/2018 14:00:00,Tuesday,17.4,17.4,10.5,63.93,6,0,3161,1242.41,643.15,1051.07,164.55,29.8,30.02
1/2/2018 15:00:00,Tuesday,17,17,10,63.4,7.6,0,3079.05,1180.53,620.35,1050.98,168.14,29.8,29.25
1/2/2018 16:00:00,Tuesday,17,17,10,63.4,9.4,0,3049.37,1197.86,608.31,1019.34,165.1,29.8,28.96
1/2/2018 17:00:00,Tuesday,15.8,15.8,11.8,76.91,1.5,0,3058.73,1189.94,622.93,1026.62,160.39,29.8,29.05
1/2/2018 18:00:00,Tuesday,14,14,9,71.85,0,0,3381.01,1344.8,721.98,1085.71,166.61,29.8,32.11
1/2/2018 19:00:00,Tuesday,13,13,9,76.68,0,0,3379.24,1374.94,711.26,1082.29,148.84,29.8,32.11
1/2/2018 20:00:00,Tuesday,11.5,11.5,9.9,89.75,0,0,3179.73,1295.35,660.01,1018.09,146.28,29.8,30.2
1/2/2018 21:00:00,Tuesday,13,13,10,82.01,0,0,2930.84,1216.81,624.61,890.73,141.04,29.8,27.85
1/2/2018 22:00:00,Tuesday,11,11,9,87.48,0,0,2705.82,1117.26,561.64,843.39,128.03,29.8,25.7
1/2/2018 23:00:00,Tuesday,10.5,10.5,8.9,90.01,0,0,2286.77,930.63,491.47,700.63,112.53,29.8,21.71
1/3/2018 0:00:00,Wednesday,10,10,9,93.5,0,0,1923.38,760.14,405.38,611.34,98.06,29.8,18.66
1/3/2018 1:00:00,Wednesday,10,8.4,10,100,11.2,0,1722.48,672.52,353.7,559.54,90.56,29.8,16.36
1/3/2018 2:00:00,Wednesday,9.3,7.9,9.1,98.91,9.1,0,1553.25,590.72,303.76,528.31,85.91,29.8,14.75
1/3/2018 3:00:00,Wednesday,9,7.6,9,100,9.4,0,1496.11,578.44,286.12,504.38,83.16,29.8,14.21
1/3/2018 4:00:00,Wednesday,9,7.6,9,100,9.4,0,1516.72,599.86,284.64,501.45,86.57,29.8,14.4
1/3/2018 5:00:00,Wednesday,8.5,8.5,8.2,97.89,2.2,0,1644.15,666.47,309.73,532.39,90.15,29.8,15.61
1/3/2018 6:00:00,Wednesday,9,9,8,93.45,0,0,2106.96,884.72,417.56,653.6,101.27,29.8,20.01
1/3/2018 7:00:00,Wednesday,8,6,8,100,11.2,0,2771.74,1193.63,558.43,842.27,121.28,29.8,26.33
1/3/2018 8:00:00,Wednesday,9.1,8.4,8.1,93.76,6,0,3479.18,1492.78,752.94,1016.72,153.89,29.8,33.05
1/3/2018 9:00:00,Wednesday,9,7.6,8,93.45,9.4,0,3860.96,1688.41,840.63,1090.2,175.24,29.8,36.68
1/3/2018 10:00:00,Wednesday,10,9.1,8,87.38,7.6,0,4158,1790.77,942.64,1227.2,192.56,29.8,-24.97
1/3/2018 11:00:00,Wednesday,13.5,13.5,8,69.23,8,0,4091.87,1719.36,895.05,1221.41,187.41,29.8,38.84
1/3/2018 12:00:00,Wednesday,13,13,8,71.66,11.2,0,3894.71,1577.85,842.76,1221.58,182.26,33.26,37
1/3/2018 13:00:00,Wednesday,14,14,8,67.14,7.6,0,3494.33,1390.87,763.76,1094.74,180.33,31.43,33.2
1/3/2018 14:00:00,Wednesday,17.2,17.2,11,66.84,8.8,0,3220.78,1287.06,685.95,1018.52,170.15,28.5,30.6
1/3/2018 15:00:00,Wednesday,16,16,9,63.17,9.4,0,3153.02,1225.54,690.91,1016.86,164.52,25.24,29.95
1/3/2018 16:00:00,Wednesday,16,16,9,63.17,7.6,0,3035.13,1167.74,667.6,985.07,161.12,24.78,28.82
1/3/2018 17:00:00,Wednesday,15,15,10.4,74.16,5,0,3140.36,1253.72,682.8,993.19,153.74,27.07,29.84
1/3/2018 18:00:00,Wednesday,12,12,9,81.88,7.6,0,3433.87,1366.93,758.08,1088.49,156.09,31.66,32.62
1/3/2018 19:00:00,Wednesday,12,12,9,81.88,5.4,0,3446,1400.71,754.98,1065.52,158.48,33.57,32.74
1/3/2018 20:00:00,Wednesday,10.5,10.5,9.1,91.1,3.2,0,3300.08,1347.69,732.23,1008.84,147.14,32.83,31.35
1/3/2018 21:00:00,Wednesday,10,9.1,9,93.5,7.6,0,2992.11,1276.9,650.64,862.92,141.87,31.35,28.43
1/3/2018 22:00:00,Wednesday,9,8.5,9,100,5.4,0,2737,1148.66,590.74,817.58,126.18,27.84,26
1/3/2018 23:00:00,Wednesday,8,8,7.5,96.52,0,0,2347.03,965.16,505.75,715.18,115.24,23.4,22.3
1/4/2018 0:00:00,Thursday,8,8,8,100,0,0,1947.71,765.42,411.54,629.82,101.97,20.45,18.51
1/4/2018 1:00:00,Thursday,7,7,7,100,0,0,1686.37,643.89,343.38,570.34,93.55,19.2,16.01
1/4/2018 2:00:00,Thursday,7,7,6.9,99.14,0,0,1522.06,572.02,299.48,523.46,93.95,18.69,14.46
1/4/2018 3:00:00,Thursday,7,7,7,100,0,0,1459.91,550.92,282.62,503.28,90.5,18.72,13.87
1/4/2018 4:00:00,Thursday,6,5.1,6,100,5.4,0,1461.59,554.47,280.89,505.98,87.06,19.3,13.89
1/4/2018 5:00:00,Thursday,7.8,7.8,7.8,100,3.4,0,1620.45,634.69,304.53,549.91,93.88,22.06,15.38
1/4/2018 6:00:00,Thursday,6,4.4,6,100,7.6,0,2071.58,837.65,424.84,657.52,104.74,27.15,19.68
1/4/2018 7:00:00,Thursday,5,3.3,5,100,7.6,0,2774.75,1153.55,601.22,838,122.06,33.57,26.35
1/4/2018 8:00:00,Thursday,7.4,7.4,7.4,99.92,1.5,0,3464,1450.75,741.28,1048.64,153.04,37.39,32.9
1/4/2018 9:00:00,Thursday,6,4.4,6,100,7.6,0,3756.34,1594.72,797.06,1110.33,179.71,38.84,35.68
1/4/2018 10:00:00,Thursday,7,6.2,7,100,5.4,0,4022.25,1622.73,858.54,1266.99,196.59,39.19,38.21
1/4/2018 11:00:00,Thursday,12.8,12.8,6.3,64.63,4.1,0,3971.51,1556.29,866.44,1280.61,194.14,36.29,37.74
1/4/2018 12:00:00,Thursday,14,14,10,76.84,5.4,0,3804.64,1490.48,839.08,1220.95,184.67,33.31,36.15
1/4/2018 13:00:00,Thursday,18,18,8,52.01,7.6,0,3419.54,1355.7,735.81,1077.9,186.71,30.94,32.48
1/4/2018 14:00:00,Thursday,20.2,20.2,9.5,50.29,6.3,0,3209.19,1235.58,696.25,1052.95,166.08,27.84,30.49
1/4/2018 15:00:00,Thursday,19,19,11,59.76,9.4,0,3201.52,1236.73,664.7,1079.89,169,20.81,30.39
1/4/2018 16:00:00,Thursday,17,17,10,63.4,13,0,2712.44,1015.72,543.76,932.86,163.98,30.36,25.76
1/4/2018 17:00:00,Thursday,16.2,16.2,11.2,72.32,3.5,0,3252.71,1292.56,672.75,1064.27,159.88,32.34,30.91
1/4/2018 18:00:00,Thursday,14,14,10,76.84,11.2,0,3504.12,1395.76,741.34,1132.74,164.44,36.54,33.3
1/4/2018 19:00:00,Thursday,12,12,10,87.57,9.4,0,3551.89,1445.54,754.04,1132.27,150.06,36.24,33.74
1/4/2018 20:00:00,Thursday,11,11,8.8,86.45,7.6,0,3331.07,1376.44,687.96,1047.33,153.18,34.51,31.65
1/4/2018 21:00:00,Thursday,11,11,10,93.55,7.6,0,3079.3,1326.21,623.93,929.73,137.54,32.65,29.24
1/4/2018 22:00:00,Thursday,11,11,10,93.55,9.4,0,2832.35,1189.96,593.55,860.53,131.24,28.65,28.42
1/5/2018 0:00:00,Friday,9,7.6,8,93.45,9.4,0,1985.56,778.75,398.72,663.52,104.72,20.99,18.86
1/5/2018 1:00:00,Friday,9,7.9,8,93.45,7.6,0,1723.36,674.45,330.68,584.39,97.7,19.76,16.38
1/5/2018 2:00:00,Friday,8.5,6.9,8.4,99.32,9.6,0,1610.1,625.83,302.03,554.15,93.36,19.43,15.3
1/5/2018 3:00:00,Friday,7.8,6.2,6.7,92.75,9,0,1551.27,604.94,281.55,539.28,91.31,19.46,14.73
1/5/2018 4:00:00,Friday,8,6.8,8,100,7.6,0,1565.13,619.26,281.27,538.61,91.11,20.02,14.86
1/5/2018 5:00:00,Friday,8.3,8.3,8.2,98.9,4.7,0,1701.83,701.1,316.66,551.58,93.33,23,16.16
1/5/2018 6:00:00,Friday,8,6.8,8,100,7.6,0,2190.11,939.73,427.85,658.44,113.99,29.31,20.79
1/5/2018 7:00:00,Friday,8,6.8,7,93.4,7.6,0,2900.41,1256.48,583.75,877.06,127.11,28.45,27.56
1/5/2018 8:00:00,Friday,7.4,6.5,6.1,91.08,6.2,0,3719.77,1598.73,784.56,1099.19,160.59,41.36,35.34
1/5/2018 9:00:00,Friday,8,6.8,8,100,7.6,0,4044.85,1750.6,852.78,1173.18,192.36,37.51,38.42
1/5/2018 10:00:00,Friday,11,11,10,93.55,5.4,0,4420.98,1827.22,938.02,1365.23,210.89,37.61,42.01
1/5/2018 11:00:00,Friday,13,13,7.4,69.03,8.2,0,4354.05,1752.11,929.83,1382.81,212.53,35.4,41.37
1/5/2018 12:00:00,Friday,17,17,7,51.75,7.6,0,4210.38,1664.18,915.2,1352.22,205.58,33.21,39.99
1/5/2018 13:00:00,Friday,19,19,7,45.63,7.6,0,3705.93,1452.36,818.1,1167.55,202.1,30.61,35.21
1/5/2018 14:00:00,Friday,18.1,18.1,9.3,56.35,7.3,0,3391.41,1346.41,705.33,1087.85,191.5,28.09,32.23
1/5/2018 15:00:00,Friday,19,19,8,48.85,9.4,0,3327.54,1284.61,697.44,1102.91,185.09,25.87,31.62
1/5/2018 16:00:00,Friday,17,17,8,55.4,11.2,0,3279.91,1273,685.75,1078.42,187.44,24.14,31.16
1/5/2018 17:00:00,Friday,15.6,15.6,10.4,71.23,3.2,0,3314.97,1317.37,671.97,1092.22,176.37,25.54,31.5
1/5/2018 18:00:00,Friday,13,13,8,71.66,11.2,0,3625.05,1461.51,762.8,1151.9,185.56,28.85,34.43
1/5/2018 19:00:00,Friday,13,13,8,71.66,5.4,0,3585.62,1477.79,748.09,1119.76,175.6,30.31,34.07
1/5/2018 20:00:00,Friday,11.1,11.1,8.8,85.96,5.2,0,3482.05,1445.43,733.6,1077.68,162.83,29.44,33.07
1/5/2018 21:00:00,Friday,12,12,9,81.88,5.4,0,3141.63,1342.34,667.58,927.57,145.93,28.37,29.84
1/5/2018 22:00:00,Friday,10,9.6,8,87.38,5.4,0,2900.67,1226.38,596.7,887.32,136.96,25.75,27.56
1/5/2018 23:00:00,Friday,8.8,8.8,7.5,91.15,1.5,0,2468.04,1009.87,509.61,776.66,126.65,21.8,23.45
1/6/2018 0:00:00,Saturday,9,8.5,8,93.45,5.4,0,2044.62,812.15,409.95,672.93,111.33,18.85,19.41
1/6/2018 1:00:00,Saturday,9,9,8,93.45,0,0,1770.7,681.42,347.95,608,99.27,17.24,16.82
1/6/2018 2:00:00,Saturday,8,8,7.3,95.47,0,0,1652.06,632.25,311.41,575.72,100.14,16.83,15.71
1/6/2018 3:00:00,Saturday,8,8,7,93.4,0,0,1586.86,606.26,294.19,561.73,92.82,16.78,15.08
1/6/2018 4:00:00,Saturday,8,8,7,93.4,0,0,1585.72,612.94,288.02,559.45,93.05,17.19,15.07
1/6/2018 5:00:00,Saturday,6.3,6.3,6.1,98.88,0,0,1720.75,682.38,316.03,591.95,94.75,19.3,16.34
1/6/2018 6:00:00,Saturday,6,5.1,6,100,5.4,0,2142.76,886.97,414.8,689.87,107.43,23.33,20.36
1/6/2018 7:00:00,Saturday,5,3.9,5,100,5.4,0,2758.2,1176.78,551.79,852.2,124.12,27.1,26.21
1/6/2018 8:00:00,Saturday,6.2,6.2,5.8,97.35,1.5,0,3466.27,1474.56,726.66,1054.12,148.43,29.57,32.93
1/6/2018 9:00:00,Saturday,7,6.2,6,93.35,5.4,0,3455.11,1459.94,702.83,1070.52,163.08,25.93,32.81
1/6/2018 10:00:00,Saturday,8,7.4,7,93.4,5.4,0,4106.3,1759.89,892.51,1220.9,167.66,26.28,39.06
1/6/2018 11:00:00,Saturday,13.9,13.9,9.4,74.24,5.7,0,4044.03,1719.61,871.04,1217.76,172.99,24.22,38.41
1/6/2018 12:00:00,Saturday,13,13,9,76.68,7.6,0,3780.97,1592.43,828.6,1132.49,169.34,22.18,35.93
1/6/2018 13:00:00,Saturday,16,16,8,59.04,11.2,0,3413.19,1435.84,761.6,997.51,165.37,20.45,32.42
1/6/2018 14:00:00,Saturday,19,19,6.2,43.09,9.8,0,3106.64,1308.88,691.28,903.8,155.18,17.98,29.52
1/6/2018 15:00:00,Saturday,19,19,7,45.63,11.2,0,3003.46,1253.66,680.26,878.49,146.3,16.22,28.53
1/6/2018 16:00:00,Saturday,18,18,7,48.58,9.4,0,2934.67,1215.13,658.35,874.04,143.26,16.45,27.44
1/6/2018 17:00:00,Saturday,17.4,17.4,8.5,56.17,6.5,0,2995.29,1230.45,677.35,889.6,145.74,23.71,28.44
1/6/2018 18:00:00,Saturday,15,15,7,58.79,5.4,0,3305.26,1396.21,743.69,948.82,155.01,30.13,31.4
1/6/2018 19:00:00,Saturday,14,14,7,62.72,0,0,3391.53,1436.4,767.71,958.38,164.24,32.57,32.23
1/6/2018 20:00:00,Saturday,10.8,10.8,8.5,85.77,3.1,0,3286.74,1419.06,716.16,939.17,148.64,32.5,31.21
1/6/2018 21:00:00,Saturday,12,12,8,76.52,5.4,0,3019.76,1344.56,642.47,825.35,147.5,31.2,28.68
1/6/2018 22:00:00,Saturday,12,12,9,81.88,0,0,2749.08,1199.16,587.49,770.05,138.3,27.96,26.12
1/6/2018 23:00:00,Saturday,9.2,9.2,7.4,88.59,4.7,0,2345.05,998.52,497.6,676.15,126.62,23.89,22.27
1/7/2018 0:00:00,Sunday,9,8.5,7,87.29,5.4,0,1936.81,800.64,410.57,577.05,109.22,20.93,18.4
1/7/2018 1:00:00,Sunday,9,8.5,7,87.29,5.4,0,1689.17,677.91,344.76,530.5,100.39,19.56,16.05
1/7/2018 2:00:00,Sunday,8.4,7.4,7.1,91.27,6.9,0,1549.74,613.9,311.98,495.36,94.72,19.08,14.7
1/7/2018 3:00:00,Sunday,8,7.4,7,93.4,5.4,0,1496.77,595.93,290.16,481.15,96.49,18.82,14.22
1/7/2018 4:00:00,Sunday,7,6.2,6,93.35,5.4,0,1489.26,597.99,287.46,479.03,91.1,19.53,14.15
1/7/2018 5:00:00,Sunday,7.6,7,7.4,98.23,5.4,0,1606.62,656.61,309.13,510.97,93.92,20.73,15.26
1/7/2018 6:00:00,Sunday,6,4.4,6,100,7.6,0,1974.52,829.2,391.13,602.47,108.54,24.42,18.76
1/7/2018 7:00:00,Sunday,7,5.6,6,93.35,7.6,0,2437.11,1039.1,502.95,727.59,116.05,28.27,23.15
1/7/2018 8:00:00,Sunday,6.9,5.5,6.7,98.43,7.5,0,3202.45,1345.53,703.1,960.92,130.39,32.09,30.42
1/7/2018 9:00:00,Sunday,8,6,7,93.4,11.2,0,3549.07,1514.81,776.48,1053.33,136.85,33.9,33.7
1/7/2018 10:00:00,Sunday,11,11,8,81.75,13,0,3948.49,1667.66,836.95,1232.98,140.31,33.08,37.51
1/7/2018 11:00:00,Sunday,15.8,15.8,7.1,56.12,14.7,0,4016.47,1668.3,879.03,1262.55,137.66,30.76,38.17
1/7/2018 12:00:00,Sunday,16,16,7,55.14,14.8,0,3854.98,1600.61,830.42,1234.21,124.51,28.6,36.63
1/7/2018 13:00:00,Sunday,18,18,6,45.35,20.5,0,3434.18,1423.49,754.7,1074.41,123.33,25.62,32.63
1/7/2018 14:00:00,Sunday,20.1,20.1,6,39.77,15.2,0,3093.86,1253.51,669.9,1000.4,117.91,22.74,29.4
1/7/2018 15:00:00,Sunday,20,20,5,37.35,18.4,0,2862.56,1083.84,635.71,977.79,116.96,21.06,27.2
1/7/2018 16:00:00,Sunday,19,19,6,42.6,18.4,0,2743.47,1032,613.53,936.13,114.84,20.91,26.06
1/7/2018 17:00:00,Sunday,17.8,17.8,8.3,53.68,11.6,0,2771.41,1037.3,629,937.88,117.4,23.51,26.32
1/7/2018 18:00:00,Sunday,16,16,7,55.14,13,0,3109.54,1251.29,656.51,1005.04,138.31,28.85,29.54
1/7/2018 19:00:00,Sunday,14,14,7,62.72,9.4,0,3197.69,1331.74,664.9,992.43,146.53,31.71,30.38
1/7/2018 20:00:00,Sunday,12.3,12.3,8.4,76.76,6,0,3144.29,1295.24,643.86,993.98,149.4,31.94,29.87
1/7/2018 21:00:00,Sunday,12,12,6,66.72,11.2,0,2896.15,1198.95,544.12,950.61,143.68,31.25,27.54
1/7/2018 22:00:00,Sunday,12,12,6,66.72,9.4,0,2711.68,1097.95,489.53,936.82,133.2,28.42,25.76
1/7/2018 23:00:00,Sunday,10.2,10.2,7.3,81.7,1.5,0,2473.76,970.15,396.91,939.96,119.25,23.96,23.53
1/8/2018 0:00:00,Monday,9,8.5,6,81.49,5.4,0,1986.53,787.98,394.8,658.21,106.02,20.63,18.89
1/8/2018 1:00:00,Monday,9,8.5,6,81.49,5.4,0,1704.62,657.69,330.37,579.61,101.32,19.43,16.2
1/8/2018 2:00:00,Monday,9,8.6,6,81.49,5.4,0,1453.97,550.87,276.72,501.58,92.02,18.97,13.81
1/8/2018 3:00:00,Monday,8,7.4,6,87.19,5.4,0,1476.61,573.54,278.76,501.62,89.94,18.72,14.03
1/8/2018 4:00:00,Monday,7,5.6,5,87.1,7.6,0,1483.95,582.16,273.49,504.83,89.87,19.51,14.09
1/8/2018 5:00:00,Monday,6.4,6.4,5.6,94.8,1.5,0,1630.01,660.55,298.41,535.74,97.46,22.36,15.49
1/8/2018 6:00:00,Monday,7,6.2,4,81.22,5.4,0,2206.29,930.01,428.65,686.74,110.36,29.57,20.96
1/8/2018 7:00:00,Monday,6,5.1,4,87,5.4,0,2994.24,1291.37,621.92,887.03,130.74,34.74,28.44
1/8/2018 8:00:00,Monday,6.7,6.7,5.8,93.74,4.4,0,3667.09,1584.57,761.32,1087.39,162.51,36.47,34.83
1/8/2018 9:00:00,Monday,10,9.1,7,81.62,7.6,0,3896.77,1696.1,791.62,1141.23,192.45,38.35,37.02
1/8/2018 10:00:00,Monday,13.1,13.1,9.1,76.69,7.6,0,4181.12,1761.62,842.07,1297.14,204.35,37.56,38.38
1/8/2018 11:00:00,Monday,17.3,17.3,6.5,49.09,11.2,0,4037.63,1677.56,819.39,1259.8,207.33,35.2,38.35
1/8/2018 12:00:00,Monday,18,18,6,45.35,11.2,0,3797.19,1547.22,770.4,1215.25,195.95,32.29,36.08
1/8/2018 13:00:00,Monday,19,19,5,39.74,9.4,0,3421.6,1381.89,715.74,1063.21,197.57,30.69,32.5
1/8/2018 14:00:00,Monday,20.5,20.5,6,38.84,12.4,0,3206.29,1307.83,644.9,1009.51,185.68,27.91,30.46
1/8/2018 15:00:00,Monday,20,20,5,37.35,13,0,3111.28,1275.97,614.39,984.31,180.92,26.13,29.56
1/8/2018 16:00:00,Monday,19,19,5,39.74,13,0,3060.52,1248.82,600.04,979.74,176.96,25.87,29.09
1/8/2018 17:00:00,Monday,18,18,8.4,53.4,6.3,0,3102.14,1268.36,612.29,993.26,171.49,27.28,29.46
1/8/2018 18:00:00,Monday,15,15,7,58.79,5.4,0,3450.03,1449.77,710.63,1053.88,171.63,31.38,32.74
1/8/2018 19:00:00,Monday,12,12,7,71.47,0,0,3489.93,1480.52,698.79,1076.04,167.11,34.33,33.14
1/8/2018 20:00:00,Monday,11.3,11.3,9.1,85.97,0,0,3401.16,1455.36,686.69,1026.44,166.54,33.82,32.31
1/8/2018 21:00:00,Monday,12,12,7,71.47,0,0,3088.57,1385.7,608.96,883.72,148.18,32.67,29.34
1/8/2018 22:00:00,Monday,12,12,6,66.72,0,0,2842.71,1258.8,568.09,825.95,139.31,23.56,27
1/8/2018 23:00:00,Monday,9,9,7.4,89.38,0,0,2403.45,1037.25,467.04,727.74,125.03,23.56,22.83
1/9/2018 0:00:00,Tuesday,10,10,6,76.19,0,0,1978.58,833.53,379.7,618.5,107.12,20.93,18.8
1/9/2018 1:00:00,Tuesday,9,9,6,81.49,0,0,1731.63,728.91,320.5,549.51,96.82,19.43,16.46
1/9/2018 2:00:00,Tuesday,8.2,8.2,7.5,95.13,0,0,1599.42,674.94,283.71,514.37,92.04,19.15,15.21
1/9/2018 3:00:00,Tuesday,8,8,6,87.19,0,0,1537.29,655.25,263.76,494.55,90.04,19.08,14.61
1/9/2018 4:00:00,Tuesday,8,8,6,87.19,0,0,1559.99,667.64,261.64,504.94,91.28,19.66,14.83
1/9/2018 5:00:00,Tuesday,6.1,6.1,5.7,97.36,2.6,0,1712.07,745.72,291.91,539.93,95.53,22.72,16.26
1/9/2018 6:00:00,Tuesday,7,7,6,93.35,0,0,2265.55,1010.18,418.16,676.42,114.97,24.3,21.52
1/9/2018 7:00:00,Tuesday,7,7,6,93.35,0,0,3058.4,1349.32,611.52,903.07,129.99,35.45,29.05
1/9/2018 8:00:00,Tuesday,6.1,6.1,5.7,97.86,3.8,0,3779.75,1656.07,772.69,1113.24,163.28,38.56,35.91
1/9/2018 9:00:00,Tuesday,10,8.7,7,81.62,9.4,0,3888.81,1717.44,771.33,1131.34,192.82,38.94,36.94
1/9/2018 10:00:00,Tuesday,13,13,8,71.66,7.6,0,4124.4,1721.84,812.11,1302.1,211.62,37.56,39.17
1/9/2018 11:00:00,Tuesday,16.8,16.8,9.3,61.23,16.3,0,4063.59,1697.27,800.06,1283.71,208.85,34.94,38.76
1/9/2018 12:00:00,Tuesday,18,18,7,48.58,14.8,0,3847.15,1586.68,746.48,1240.67,204.57,32.19,36.56
1/9/2018 13:00:00,Tuesday,19,19,7,45.63,14.8,0,3399.93,1377.68,692,1065.34,202.78,29.82,32.31
1/9/2018 14:00:00,Tuesday,21.2,21.2,7.7,41.66,14.4,0,3167.48,1273.95,622.29,1023.52,190.17,27.45,30.1
1/9/2018 15:00:00,Tuesday,20,20,7,42.88,16.6,0,3097.56,1223.73,598.77,1034.19,185.24,26.21,29.42
1/9/2018 16:00:00,Tuesday,20,20,7,42.88,16.6,0,3068.71,1223.99,599.23,1010.98,179.45,25.9,29.16
1/9/2018 17:00:00,Tuesday,18.5,18.5,9.3,55.29,7,0,3092.39,1217.39,611.89,1028.54,178.02,27.17,29.38
1/9/2018 18:00:00,Tuesday,16,16,8,59.04,9.4,0,3377.6,1381.89,707.09,1039.7,185.63,31.2,32.09
1/9/2018 19:00:00,Tuesday,15,15,8,62.94,7.6,0,3517.32,1446.53,714.32,1115.1,174.57,33.39,33.41
1/9/2018 20:00:00,Tuesday,12.2,12.2,8.6,78.84,1.5,0,3332.11,1397.82,676.34,1034.1,158.55,33.64,31.66
1/9/2018 21:00:00,Tuesday,12,12,7,71.47,5.4,0,3059.54,1324.54,623.27,901.56,148.88,32.22,29.07
1/9/2018 22:00:00,Tuesday,12,12,7,71.47,0,0,2825.28,1216.76,574.37,834.4,143.86,29.06,26.83
1/9/2018 23:00:00,Tuesday,9.6,9.6,7.8,88.67,0,0,2396.32,998.1,485.34,740.35,125.87,24.19,22.47
1/10/2018 0:00:00,Wednesday,10,9.6,7,81.62,5.4,0,1961.07,785.99,387.32,641.65,106.55,20.93,18.63
1/10/2018 1:00:00,Wednesday,9,8.5,7,87.29,5.4,0,1721.04,664.32,334.47,584.18,102.21,19.51,16.35
1/10/2018 2:00:00,Wednesday,8.3,8.3,7.4,94.17,1.5,0,1608.61,617.18,296.14,557.79,102.88,19.33,15.29
1/10/2018 3:00:00,Wednesday,8,7.4,7,93.4,5.4,0,1544.52,595.9,283.69,535.6,95.53,19.13,14.67
1/10/2018 4:00:00,Wednesday,8,6.8,7,93.4,7.6,0,1546.4,599.14,277.67,539.67,95.65,19.58,14.69
1/10/2018 5:00:00,Wednesday,7.7,6.5,7,95.21,7.6,0,1719.26,692.56,312.73,577.02,97.9,22.72,16.33
1/10/2018 6:00:00,Wednesday,7,5.2,6,93.35,9.4,0,2272.42,956.57,434.01,719.97,110.3,29.97,21.6
1/10/2018 7:00:00,Wednesday,7,5.6,6,93.35,7.6,0,3175.32,1359.07,658.09,957.1,135.11,35.78,30.17
1/10/2018 8:00:00,Wednesday,10,8.5,7.9,86.98,10.6,0,3816.41,1669.2,788.35,1117.65,166.34,38.61,36.26
1/10/2018 9:00:00,Wednesday,11,11,7,76.36,14.8,0,3958.62,1730.36,810.68,1145.13,196.23,38.61,37.61
1/10/2018 10:00:00,Wednesday,14,14,8,67.14,16.6,0,4214.11,1794.66,866.18,1262.92,212.54,37.79,40.02
1/10/2018 11:00:00,Wednesday,17.8,17.8,7.9,52.21,17.4,0,4099.03,1703.8,856.83,1261.42,205.98,32.06,38.94
1/10/2018 12:00:00,Wednesday,20,20,6,40.03,22.3,0,3871.6,1592.27,819.9,1192.26,199.7,30.69,36.78
1/10/2018 13:00:00,Wednesday,21,21,6,37.64,22.3,0,3448.68,1411.3,731.32,1047.31,197.15,28.83,32.77
1/10/2018 14:00:00,Wednesday,22.8,22.8,8,38.74,23,0,3214.62,1283.24,680.83,1011.01,183.3,25.7,30.54
1/10/2018 15:00:00,Wednesday,22,22,5,33.03,22.3,0,3134.25,1243.98,649.74,997.45,189.87,23.43,29.78
1/10/2018 16:00:00,Wednesday,21,21,5,35.12,20.5,0,3045.61,1214.25,640.1,960.9,178.56,22.87,28.93
1/10/2018 17:00:00,Wednesday,19.6,19.6,8.3,48.02,8.5,0,3122.45,1245.3,660.18,977.47,185.59,24.25,29.66
1/10/2018 18:00:00,Wednesday,18,18,8,52.01,11.2,0,3431.22,1410.71,737.99,1047.75,173.2,28.98,32.59
1/10/2018 19:00:00,Wednesday,16,16,8,59.04,11.2,0,3468.49,1436.02,727.71,1069.47,170.62,31.71,32.96
