TIMESLOT,Actual,Predicted
2018-12-24 23:00:00,2302.5,2306.3950910578005
2018-12-25 00:00:00,1947.09,1885.2684161552222
2018-12-25 01:00:00,1724.83,1625.5109761426536
2018-12-25 02:00:00,1622.85,1578.231518786509
2018-12-25 03:00:00,1526.26,1545.6159717832234
2018-12-25 04:00:00,1566.69,1501.8266887605594
2018-12-25 05:00:00,1686.3,1668.9020082985237
2018-12-25 06:00:00,2040.02,2316.3295581894226
2018-12-25 07:00:00,2658.63,2752.776792710885
2018-12-25 08:00:00,3333.9,3085.979359778316
2018-12-25 09:00:00,3619.75,3569.9381330994524
2018-12-25 10:00:00,3927.33,3736.5354525565167
2018-12-25 11:00:00,3917.68,3829.8656318252815
2018-12-25 12:00:00,3708.89,3667.7614391650113
2018-12-25 13:00:00,3283.5,3323.545160467801
2018-12-25 14:00:00,2924.41,2998.524330214567
2018-12-25 15:00:00,2789.69,2838.6747386416405
2018-12-25 16:00:00,2667.11,2801.563100879294
2018-12-25 17:00:00,2762.4,2819.2917615179636
2018-12-25 18:00:00,3157.09,3038.0676930807495
2018-12-25 19:00:00,3164.07,3226.611975806895
2018-12-25 20:00:00,3054.98,3115.6448768735513
2018-12-25 21:00:00,2836.9,2833.942758874933
2018-12-25 22:00:00,2599.86,2652.8547829115228
2018-12-25 23:00:00,2195.77,2239.2459473854833
2018-12-26 00:00:00,1806.69,1944.8940000132382
2018-12-26 01:00:00,1592.16,1680.9518912707815
2018-12-26 02:00:00,1483.25,1547.7228304920254
2018-12-26 03:00:00,1432.48,1511.1183340870716
2018-12-26 04:00:00,1462.09,1520.687530203008
2018-12-26 05:00:00,1640.88,1660.0766728582762
2018-12-26 06:00:00,2237.81,2122.135941634271
2018-12-26 07:00:00,3178.49,2855.027609601435
2018-12-26 08:00:00,3632.21,3505.4398276035568
2018-12-26 09:00:00,3750.78,3711.6307231093256
2018-12-26 10:00:00,3900.55,3908.107860473596
2018-12-26 11:00:00,3789.89,3895.727694503154
2018-12-26 12:00:00,3488.84,3582.92976469903
2018-12-26 13:00:00,3165.61,3241.039437683558
2018-12-26 14:00:00,2917.81,2938.366484985125
2018-12-26 15:00:00,2839.3,2853.99943234027
2018-12-26 16:00:00,2747.85,2755.9509997621903
2018-12-26 17:00:00,2783.63,2830.0050102837627
